ticket,open_time,type,size,symbol,open_price,sl,tp,close_time,close_price,commission,taxes,swap,profit,comment
110788530,2026.02.05 23:10:00,sell,0.60,audusd,0.69364,0.00000,0.00000,2026.02.06 01:15:00,0.69254,0.00,0.00,-1.07,66.00,#600 230417_RandomWalk_YHH_unlimited
110799312,2026.02.06 01:15:00,sell,0.60,audusd,0.69238,0.00000,0.00000,2026.02.06 02:05:00,0.69108,0.00,0.00,0.00,78.00,#600 230417_RandomWalk_YHH_unlimited
110792261,2026.02.05 23:36:03,sell,0.60,gbpusd,1.35284,0.00000,0.00000,2026.02.06 02:10:01,1.35160,0.00,0.00,-1.66,74.40,#200 230417_RandomWalk_YHH_unlimited
110645778,2026.02.05 15:45:01,sell,1.20,usdjpy,156.622,0.000,0.000,2026.02.06 03:00:00,156.660,0.00,0.00,-13.95,-29.11,#401 230417_RandomWalk_YHH_unlimited
110671616,2026.02.05 17:00:00,sell,1.20,usdjpy,156.872,0.000,0.000,2026.02.06 03:00:00,156.659,0.00,0.00,-13.95,163.16,#401 230417_RandomWalk_YHH_unlimited
110824429,2026.02.06 03:00:01,sell,1.20,usdjpy,156.654,0.000,0.000,2026.02.06 03:30:00,156.569,0.00,0.00,0.00,65.15,#401 230417_RandomWalk_YHH_unlimited
110808755,2026.02.06 02:00:00,buy,1.20,audusd,0.69169,0.00000,0.00000,2026.02.06 03:45:00,0.69271,0.00,0.00,0.00,122.40,#601 230417_RandomWalk_YHH_unlimited
110835578,2026.02.06 03:45:00,buy,1.20,audusd,0.69290,0.00000,0.00000,2026.02.06 04:15:02,0.69411,0.00,0.00,0.00,145.20,#601 230417_RandomWalk_YHH_unlimited
110841742,2026.02.06 04:15:02,buy,1.20,audusd,0.69425,0.00000,0.00000,2026.02.06 07:30:00,0.69484,0.00,0.00,0.00,70.80,#601 230417_RandomWalk_YHH_unlimited
110869660,2026.02.06 07:30:00,buy,1.20,audusd,0.69499,0.00000,0.00000,2026.02.06 08:15:00,0.69606,0.00,0.00,0.00,128.40,#601 230417_RandomWalk_YHH_unlimited
110699866,2026.02.05 18:00:00,buy,1.20,gbpusd,1.35291,0.00000,0.00000,2026.02.06 08:15:05,1.35737,0.00,0.00,-3.35,535.20,#201 230417_RandomWalk_YHH_unlimited
110611792,2026.02.05 13:30:01,buy,1.20,gbpusd,1.36066,0.00000,0.00000,2026.02.06 08:15:06,1.35736,0.00,0.00,-3.35,-396.00,#201 230417_RandomWalk_YHH_unlimited
110783162,2026.02.05 22:45:01,buy,0.60,usdjpy,157.040,0.000,0.000,2026.02.06 11:00:00,156.982,0.00,0.00,0.79,-22.17,#400 230417_RandomWalk_YHH_unlimited
110838850,2026.02.06 04:00:00,buy,0.60,usdjpy,156.667,0.000,0.000,2026.02.06 11:00:00,156.982,0.00,0.00,0.00,120.40,#400 230417_RandomWalk_YHH_unlimited
110874467,2026.02.06 08:15:01,buy,1.20,audusd,0.69622,0.00000,0.00000,2026.02.06 11:30:00,0.69698,0.00,0.00,0.00,91.20,#601 230417_RandomWalk_YHH_unlimited
110874482,2026.02.06 08:15:06,buy,1.20,gbpusd,1.35752,0.00000,0.00000,2026.02.06 12:15:07,1.35803,0.00,0.00,0.00,61.20,#201 230417_RandomWalk_YHH_unlimited
110886614,2026.02.06 11:30:01,buy,1.20,audusd,0.69713,0.00000,0.00000,2026.02.06 13:15:02,0.69771,0.00,0.00,0.00,69.60,#601 230417_RandomWalk_YHH_unlimited
110888410,2026.02.06 12:15:09,buy,1.20,gbpusd,1.35822,0.00000,0.00000,2026.02.06 13:30:00,1.35886,0.00,0.00,0.00,76.80,#201 230417_RandomWalk_YHH_unlimited
110890514,2026.02.06 13:15:03,buy,1.20,audusd,0.69784,0.00000,0.00000,2026.02.06 13:45:00,0.69811,0.00,0.00,0.00,32.40,#601 230417_RandomWalk_YHH_unlimited
110196264,2026.02.04 03:25:00,buy,0.60,audusd,0.70366,0.00000,0.00000,2026.02.06 13:45:01,0.69811,0.00,0.00,-3.73,-333.00,#600 230417_RandomWalk_YHH_unlimited
110405925,2026.02.04 19:00:00,buy,0.60,audusd,0.69957,0.00000,0.00000,2026.02.06 13:45:01,0.69811,0.00,0.00,-3.73,-87.60,#600 230417_RandomWalk_YHH_unlimited
110497842,2026.02.05 05:00:00,buy,0.60,audusd,0.69617,0.00000,0.00000,2026.02.06 13:45:01,0.69811,0.00,0.00,-1.06,116.40,#600 230417_RandomWalk_YHH_unlimited
110808745,2026.02.06 02:00:00,buy,0.60,audusd,0.69166,0.00000,0.00000,2026.02.06 13:45:01,0.69811,0.00,0.00,0.00,387.00,#600 230417_RandomWalk_YHH_unlimited
110885198,2026.02.06 11:00:01,buy,0.60,usdjpy,156.996,0.000,0.000,2026.02.06 15:52:24,156.927,0.00,0.00,0.00,-26.38,#400 230417_RandomWalk_YHH_unlimited
110891196,2026.02.06 13:30:03,buy,1.20,gbpusd,1.35904,0.00000,0.00000,2026.02.06 15:52:24,1.35844,0.00,0.00,0.00,-72.00,#201 230417_RandomWalk_YHH_unlimited
110891673,2026.02.06 13:45:09,buy,0.60,audusd,0.69827,0.00000,0.00000,2026.02.06 15:52:24,0.69880,0.00,0.00,0.00,31.80,#600 230417_RandomWalk_YHH_unlimited
110881080,2026.02.06 10:00:00,sell,1.20,usdjpy,156.884,0.000,0.000,2026.02.06 15:52:25,156.941,0.00,0.00,0.00,-43.58,#401 230417_RandomWalk_YHH_unlimited
110885174,2026.02.06 11:00:00,buy,0.60,usdcad,1.36823,0.00000,0.00000,2026.02.06 15:52:25,1.36556,0.00,0.00,0.00,-117.31,#500 230417_RandomWalk_YHH_unlimited
110885180,2026.02.06 11:00:00,sell,0.60,audusd,0.69621,0.00000,0.00000,2026.02.06 15:52:25,0.69895,0.00,0.00,0.00,-164.40,#600 230417_RandomWalk_YHH_unlimited
110832944,2026.02.06 03:30:00,sell,1.20,usdjpy,156.555,0.000,0.000,2026.02.06 15:52:26,156.943,0.00,0.00,0.00,-296.67,#401 230417_RandomWalk_YHH_unlimited
110838849,2026.02.06 04:00:00,sell,0.60,gbpusd,1.35395,0.00000,0.00000,2026.02.06 15:52:26,1.35860,0.00,0.00,0.00,-279.00,#200 230417_RandomWalk_YHH_unlimited
110852319,2026.02.06 05:00:00,sell,0.60,audusd,0.69368,0.00000,0.00000,2026.02.06 15:52:26,0.69898,0.00,0.00,0.00,-318.00,#600 230417_RandomWalk_YHH_unlimited
110872947,2026.02.06 08:00:00,sell,0.60,gbpusd,1.35689,0.00000,0.00000,2026.02.06 15:52:26,1.35860,0.00,0.00,0.00,-102.60,#200 230417_RandomWalk_YHH_unlimited
110795375,2026.02.05 23:50:17,buy,0.60,usdcad,1.37095,0.00000,0.00000,2026.02.06 15:52:27,1.36554,0.00,0.00,5.12,-237.71,#500 230417_RandomWalk_YHH_unlimited
110809828,2026.02.06 02:05:00,sell,0.60,audusd,0.69093,0.00000,0.00000,2026.02.06 15:52:27,0.69900,0.00,0.00,0.00,-484.20,#600 230417_RandomWalk_YHH_unlimited
110811035,2026.02.06 02:10:01,sell,0.60,gbpusd,1.35141,0.00000,0.00000,2026.02.06 15:52:27,1.35861,0.00,0.00,0.00,-432.00,#200 230417_RandomWalk_YHH_unlimited
110713169,2026.02.05 18:30:00,buy,0.60,usdchf,0.77791,0.00000,0.00000,2026.02.06 15:52:28,0.77702,0.00,0.00,3.28,-68.72,#100 230417_RandomWalk_YHH_unlimited
110773944,2026.02.05 22:00:01,sell,0.60,usdchf,0.77740,0.00000,0.00000,2026.02.06 15:52:28,0.77713,0.00,0.00,-8.05,20.85,#100 230417_RandomWalk_YHH_unlimited
110793280,2026.02.05 23:40:00,sell,0.60,eurusd,1.17748,0.00000,0.00000,2026.02.06 15:52:28,1.18093,0.00,0.00,0.84,-207.00,#300 230417_RandomWalk_YHH_unlimited
110654590,2026.02.05 16:15:01,buy,0.60,eurusd,1.18217,0.00000,0.00000,2026.02.06 15:52:29,1.18080,0.00,0.00,-4.55,-82.20,#300 230417_RandomWalk_YHH_unlimited
110671615,2026.02.05 17:00:00,buy,0.60,gbpusd,1.35393,0.00000,0.00000,2026.02.06 15:52:29,1.35844,0.00,0.00,-1.67,270.60,#200 230417_RandomWalk_YHH_unlimited
110699876,2026.02.05 18:00:00,buy,0.60,eurusd,1.17920,0.00000,0.00000,2026.02.06 15:52:29,1.18080,0.00,0.00,-4.55,96.00,#300 230417_RandomWalk_YHH_unlimited
110510025,2026.02.05 06:00:00,buy,0.60,gbpusd,1.36258,0.00000,0.00000,2026.02.06 15:52:30,1.35843,0.00,0.00,-1.67,-249.00,#200 230417_RandomWalk_YHH_unlimited
110598649,2026.02.05 12:00:00,buy,0.60,gbpusd,1.35667,0.00000,0.00000,2026.02.06 15:52:30,1.35843,0.00,0.00,-1.67,105.60,#200 230417_RandomWalk_YHH_unlimited
110598650,2026.02.05 12:00:00,sell,0.60,usdjpy,157.309,0.000,0.000,2026.02.06 15:52:30,156.927,0.00,0.00,-6.98,146.06,#400 230417_RandomWalk_YHH_unlimited
110644422,2026.02.05 15:40:01,sell,0.60,usdchf,0.77488,0.00000,0.00000,2026.02.06 15:52:30,0.77712,0.00,0.00,-8.05,-172.95,#100 230417_RandomWalk_YHH_unlimited
110405940,2026.02.04 19:00:00,buy,0.60,gbpusd,1.36582,0.00000,0.00000,2026.02.06 15:52:31,1.35843,0.00,0.00,-6.79,-443.40,#200 230417_RandomWalk_YHH_unlimited
110449018,2026.02.04 23:00:00,sell,0.60,usdjpy,156.924,0.000,0.000,2026.02.06 15:52:31,156.927,0.00,0.00,-27.81,-1.15,#400 230417_RandomWalk_YHH_unlimited
110497846,2026.02.05 05:00:00,sell,0.60,usdcad,1.36906,0.00000,0.00000,2026.02.06 15:52:31,1.36572,0.00,0.00,-9.88,146.74,#500 230417_RandomWalk_YHH_unlimited
110297051,2026.02.04 12:00:00,sell,0.60,usdjpy,156.637,0.000,0.000,2026.02.06 15:52:32,156.925,0.00,0.00,-27.81,-110.12,#400 230417_RandomWalk_YHH_unlimited
110303701,2026.02.04 13:00:00,sell,0.60,usdcad,1.36624,0.00000,0.00000,2026.02.06 15:52:32,1.36576,0.00,0.00,-13.02,21.09,#500 230417_RandomWalk_YHH_unlimited
110361126,2026.02.04 17:00:00,buy,0.60,gbpusd,1.36881,0.00000,0.00000,2026.02.06 15:52:32,1.35843,0.00,0.00,-6.79,-622.80,#200 230417_RandomWalk_YHH_unlimited
110190621,2026.02.04 03:00:00,sell,0.60,usdjpy,156.024,0.000,0.000,2026.02.06 15:52:33,156.925,0.00,0.00,-27.81,-344.50,#400 230417_RandomWalk_YHH_unlimited
110216132,2026.02.04 06:00:00,sell,0.60,usdjpy,156.312,0.000,0.000,2026.02.06 15:52:33,156.925,0.00,0.00,-27.81,-234.38,#400 230417_RandomWalk_YHH_unlimited
110238076,2026.02.04 07:45:05,buy,0.60,gbpusd,1.37200,0.00000,0.00000,2026.02.06 15:52:33,1.35843,0.00,0.00,-6.79,-814.20,#200 230417_RandomWalk_YHH_unlimited
110246990,2026.02.04 08:15:02,sell,0.60,usdcad,1.36299,0.00000,0.00000,2026.02.06 15:52:33,1.36576,0.00,0.00,-13.02,-121.69,#500 230417_RandomWalk_YHH_unlimited
110137224,2026.02.03 20:49:16,sell,0.60,usdjpy,155.704,0.000,0.000,2026.02.06 15:52:34,156.925,0.00,0.00,-34.81,-466.85,#400 230417_RandomWalk_YHH_unlimited
110900736,2026.02.06 15:57:27,buy,0.60,gbpusd,1.35847,0.00000,0.00000,2026.02.06 16:35:00,1.35993,0.00,0.00,0.00,87.60,#200 230417_RandomWalk_YHH_unlimited
110900739,2026.02.06 15:57:28,buy,0.60,audusd,0.69919,0.00000,0.00000,2026.02.06 16:35:00,0.70039,0.00,0.00,0.00,72.00,#600 230417_RandomWalk_YHH_unlimited
110900742,2026.02.06 15:57:28,sell,0.60,usdcad,1.36555,0.00000,0.00000,2026.02.06 16:40:02,1.36346,0.00,0.00,0.00,91.97,#500 230417_RandomWalk_YHH_unlimited
110900743,2026.02.06 15:57:29,buy,0.60,eurusd,1.18085,0.00000,0.00000,2026.02.06 16:40:02,1.18216,0.00,0.00,0.00,78.60,#300 230417_RandomWalk_YHH_unlimited
110900746,2026.02.06 15:57:30,sell,0.60,usdchf,0.77710,0.00000,0.00000,2026.02.06 16:40:02,0.77593,0.00,0.00,0.00,90.47,#100 230417_RandomWalk_YHH_unlimited
110903370,2026.02.06 16:35:00,buy,0.60,gbpusd,1.36007,0.00000,0.00000,2026.02.06 18:00:00,1.36135,0.00,0.00,0.00,76.80,#200 230417_RandomWalk_YHH_unlimited
110903371,2026.02.06 16:35:00,buy,0.60,audusd,0.70053,0.00000,0.00000,2026.02.06 18:40:00,0.70162,0.00,0.00,0.00,65.40,#600 230417_RandomWalk_YHH_unlimited
110900734,2026.02.06 15:57:25,buy,0.60,usdjpy,156.950,0.000,0.000,2026.02.06 19:10:01,157.109,0.00,0.00,0.00,60.72,#400 230417_RandomWalk_YHH_unlimited
110905213,2026.02.06 17:00:00,buy,0.60,usdcad,1.36315,0.00000,0.00000,2026.02.06 21:10:01,1.36516,0.00,0.00,0.00,88.34,#500 230417_RandomWalk_YHH_unlimited
110900740,2026.02.06 15:57:28,buy,0.60,usdcad,1.36572,0.00000,0.00000,2026.02.06 21:10:02,1.36516,0.00,0.00,0.00,-24.61,#500 230417_RandomWalk_YHH_unlimited
110913635,2026.02.06 19:10:01,buy,0.60,usdjpy,157.123,0.000,0.000,2026.02.09 00:01:13,157.557,0.00,0.00,2.03,165.27,#400 230417_RandomWalk_YHH_unlimited
110916824,2026.02.06 21:10:02,buy,0.60,usdcad,1.36533,0.00000,0.00000,2026.02.09 00:01:19,1.36673,0.00,0.00,1.76,61.46,#500 230417_RandomWalk_YHH_unlimited
110925213,2026.02.09 00:20:27,buy,0.60,usdjpy,157.154,0.000,0.000,2026.02.09 00:35:00,157.330,0.00,0.00,0.00,67.12,#400 230417_RandomWalk_YHH_unlimited
110925237,2026.02.09 00:37:40,buy,0.60,usdjpy,157.374,0.000,0.000,2026.02.09 01:10:00,157.609,0.00,0.00,0.00,89.46,#400 230417_RandomWalk_YHH_unlimited
110905198,2026.02.06 17:00:00,sell,0.60,gbpusd,1.36082,0.00000,0.00000,2026.02.09 01:25:00,1.35885,0.00,0.00,-1.65,118.20,#200 230417_RandomWalk_YHH_unlimited
110900737,2026.02.06 15:57:27,sell,0.60,gbpusd,1.35829,0.00000,0.00000,2026.02.09 01:25:01,1.35885,0.00,0.00,-1.65,-33.60,#200 230417_RandomWalk_YHH_unlimited
110912320,2026.02.06 18:40:01,buy,0.60,audusd,0.70180,0.00000,0.00000,2026.02.09 01:40:01,0.70281,0.00,0.00,-1.02,60.60,#600 230417_RandomWalk_YHH_unlimited
110900735,2026.02.06 15:57:26,sell,0.60,usdjpy,156.935,0.000,0.000,2026.02.09 03:15:00,156.738,0.00,0.00,-14.48,75.41,#400 230417_RandomWalk_YHH_unlimited
110945903,2026.02.09 03:15:01,sell,0.60,usdjpy,156.721,0.000,0.000,2026.02.09 03:30:00,156.552,0.00,0.00,0.00,64.77,#400 230417_RandomWalk_YHH_unlimited
